id,title,content
302,Swimming Pool,Thriller Crime Charlotte_Rampling Ludivine_Sagnier Charles_Dance François_OzonEnglish Français middle amusing thriller relationship two different type female one well know british author sex crazed french teen two get relationship trouble living together film psychological imagery erotic exploration female bodyFrance_2_Cinéma Canal+ Fidélité_Productions 
182873,Green Street Hooligans: Underground,Action Drama Scott_Adkins Joey_Ansah Kacey_Clarke James_NunnEnglish old firm leader return green street revanche receiving call little brother killed able cope new type hooliganism find killerTea_Shop_&_Film_Company 
21512,The Blood of Heroes,Action Adventure Science Fiction Rutger_Hauer Joan_Chen Delroy_Lindo David_Webb_PeoplesEnglish set futuristic world sport survived wasted society brutal game known jugging sallow leader rag tag team played main league cast indiscretion lady however joined talented newcomer kidda ambitious young peasant girl team find one last chance gloryHandistom_Investment Kings_Road_Entertainment Kamisha_Corporation 
389425,Code of Honor,Action Crime Thriller Steven_Seagal Craig_Sheffer Louis_Mandylor Michael_WinnickEnglish Deutsch colonel robert sikes mission rid city crime stealthy one man assault team take street gang mobster politician extreme prejudice mission complete former protg william porter team local police department bring former commander justice prevent vigilantismPremiere_Entertainment_Group Steamroller_Productions 
403,Driving Miss Daisy,Comedy Drama Morgan_Freeman Jessica_Tandy Dan_Aykroyd Bruce_BeresfordEnglish Magyar Polski story old jewish widow named daisy werthan relationship colored chauffeur hoke initial mere work relationship grew 25 year strong friendship two different character time type relationship shunned upon oscar winning tragic comedy star studded cast based play name alfred uhryThe_Zanuck_Company Majestic_Films_International Warner_Bros._Pictures 
29461,Soul Food,"Comedy Drama Vivica_A._Fox Nia_Long Michael_Beach George_Tillman,_Jr.Italiano English traditional sunday dinner mama joe irma p hall turn sour sister teri vanessa l williams bird nia long maxine vivica fox start bringing problem dinner table ensemble comedy tragedy strike grandson ahmad brandon hammond pull family together put soul back family weekly gathering michael beach mekhi pEdmonds_Entertainment_Group Fox_2000_Pictures "
33542,Rumble in the Bronx,Crime Action Comedy Thriller Jackie_Chan Anita_Mui Françoise_Yip Stanley_Tong广州话 / 廣州話 English keong come hong kong visit new york uncle wedding uncle run market bronx keong offer help uncle honeymoon stay bronx keong befriends neighbor kid beat neighborhood thug cause problem market one petty thug local gang stumble criminal situation way headOrange_Sky_Golden_Harvest 
283708,Far from Men,Drama War Viggo_Mortensen Reda_Kateb Djemel_Barek David_Oelhoffenالعربية Français Español french teacher small algerian village algerian war form unexpected bond dissident ordered turned authorityOne_World_Films Pathé! Perceval_Pictures 
9388,Thank You for Smoking,Comedy Drama Aaron_Eckhart Maria_Bello Cameron_Bright Jason_ReitmanEnglish chief spokesperson lobbyist nick naylor vice president academy tobacco study talented speaking spin argument defend cigarette industry difficult situation best friend polly bailey work moderation council alcohol business bobby jay bliss gun business advisory group safety frequently meet bar self entitle mod squad k merchant death disputing industry killed people nick greatest enemy vermont senator ortolan finistirre defends senate use skull crossed bone cigarette pack nick son joey naylor life mother chance know father business trip ambitious reporter heather holloway betrays nick disclosing confidence bed life turn upside nick good mortgageFox_Searchlight_Pictures Room_9_Entertainment 
1691,Hostel: Part II,Horror Lauren_German Bijou_Phillips Heather_Matarazzo Eli_RothEnglish Polski following geographical tour slovakia three young american woman lured hostel handsome young man sell twisted master tie brings upon unthinkable world painLions_Gate_Films Screen_Gems Next_Entertainment 
24684,An Education,Drama Romance Carey_Mulligan Olivia_Williams Peter_Sarsgaard Lone_ScherfigEnglish coming age story teenage girl 1960s suburban london life change arrival playboy nearly twice ageBBC_Films 
2610,Shopgirl,Comedy Drama Romance Steve_Martin Claire_Danes Jason_Schwartzman Anand_TuckerEnglish Polski mirabelle disenchanted salesgirl aspiring artist sell glove accessory department store two men life wealthy divorce ray porter struggling musician jeremy mirabelle fall love glamorous ray life take magical turn eventually realizes must empower make choiceTouchstone_Pictures Epsilon_Motion_Pictures Hyde_Park_Films 
11308,The Hotel New Hampshire,Comedy Drama Rob_Lowe Jodie_Foster Paul_McCrane Tony_RichardsonEnglish film talk family weather sort disaster keep going spite noted wonderful assortment oddball characterOrion_Pictures Woodfall_Film_Productions Filmline_Productions 
11022,Narc,Action Crime Drama Thriller Jason_Patric Ray_Liotta Chi_McBride Joe_CarnahanEnglish Deutsch Polski undercover narc dy investigation stall detroit p brings back nick tellis fired 18 month ago stray bullet hit pregnant woman tellis team henry oak friend dead narc aggressive cop constantly scrutiny internal affair follow lead informant turn deadCruise/Wagner_Productions Paramount Lions_Gate_Films 
34341,Men with Brooms,Comedy Paul_Gross Molly_Parker Leslie_Nielsen Paul_GrossEnglish witty clever comedy follows four longtime curling friend reunited last wish recently deceased coach set win golden broom realising shape crew hard pressed win without coach cutter swallow pride call upon retired curling champion estranged father men broom along new eccentric coach cutter new romantic interest amy set comedic journey take frozen lake huge arena searching perfect stone lost love second chance
15365,Witless Protection,Action Adventure Comedy Crime Larry_the_Cable_Guy Ivana_Miličević Jenny_McCarthy Charles_Robert_CarnerEnglish story center small town sheriff witness belief kidnapping rush rescue woman kidnapper turn fbi agent assigned protect deliver big enron type corruption trial chicago later found take villain bent killingParallel_Entertainment_Pictures 
36046,The Work and the Glory,Drama Romance Sam_Hennings Brenda_Strong Eric_Johnson Russell_HoltEnglish benjamin steed mary ann steed relocate family upstate new york early 1800 unwittingly settle town divided along religious line new hired help turn center uproar member steed family must come term belief face heavy persecution together struggle weather raging controversy surrounding young man named joseph smithManchester_Pictures 
12569,Extract,Comedy Jason_Bateman Mila_Kunis Kristen_Wiig Mike_JudgeEnglish owner factory produce flavor extract joel reynold seems really missing sexual attention wife suzie joel hatch convoluted plan get suzie cheat thereby clearing way joel affair cindy employee joel know cindy sociopathic con artist freak workplace accident clear way ruin joel foreverMiramax 
24356,Masked and Anonymous,Drama Music Bob_Dylan Jeff_Bridges Penélope_Cruz Larry_CharlesEnglish amidst unrest organizer put benefit concertBBC_Films Intermedia_Films 
55903,Betty Fisher and Other Stories,Drama Thriller Crime Foreign Sandrine_Kiberlain Nicole_Garcia Mathilde_Seigner Claude_MillerFrançais grieving death young son joseph novelist betty fisher enters dark depression hoping bring mother margot arranges kidnap another child jose replace son betty lost although know wrong betty accepts jose new son meanwhile jose mother carole looking son help boyfriend francois criminal cohortGO_Films 
2577,Code 46,Drama Romance Science Fiction Thriller Tim_Robbins Samantha_Morton Nabil_Elouahabi Michael_WinterbottomEnglish futuristic brief encounter love story romance doomed genetic incompatibilityBBC_Films BBC Kailash_Picture_Company 
103903,Outside Bet,Comedy Bob_Hoskins Jenny_Agutter Phil_Davis Sacha_BennettEnglish group print worker 1980s london club together buy race horse
73873,Albert Nobbs,Drama Glenn_Close Mia_Wasikowska Aaron_Taylor-Johnson Rodrigo_GarcíaEnglish Français albert nobbs struggle survive late 19th century ireland woman encouraged independent posing man work butler dublin posh hotel albert meet handsome painter look escape lie livingMockingbird_Pictures Trillium_Productions Parallel_Film_Productions 
14165,Ta Ra Rum Pum,Family Comedy Romance Saif_Ali_Khan Rani_Mukerji Angelina_Idnani Siddharth_AnandEnglish हिन्दी poor new york resident indian origin dream becoming fast car race driver endeavor effort rewarded selected little known group called racing saddle join soon becomes ace race driver man whose name rajveer meet rich american woman also indian origin whose name radhika fall love cannot get married radhika family hate rajveer mainly poor radhika stubborn marries loses right family wealth get married become parent two child also become rich rajveer accident change life forever get debt stand lose everything radhika forced return back familyYash_Raj_Films 
2011,Persepolis,Animation Drama Chiara_Mastroianni Danielle_Darrieux Catherine_Deneuve Vincent_ParonnaudEnglish Français Deutsch فارسی 1970s iran marjane marji statrapi watch event young eye idealistic family long dream fulfilled hated shah defeat iranian revolution 1979 however marji grows witness first hand new iran ruled islamic fundamentalist become repressive tyrannySociété_des_Producteurs_de_L'Angoa Sony_Pictures_Classics PROCIREP 
45650,The Hole,Thriller Adventure Fantasy Chris_Massoglia Haley_Bennett Nathan_Gamble Joe_DanteEnglish moving new neighbourhood brother dane amp lucas neighbour julie discover bottomless hole basement home find hole exposed evil unleashed strange shadow lurking around every corner nightmare coming life forced come face face darkest fear put end mystery holeBenderSpink Bold_Films 
7735,The Wave,Drama Thriller Jürgen_Vogel Frederick_Lau Max_Riemelt Dennis_GanselDeutsch school teacher discus type government class student find boring repeatedly go national socialism believe dictatorship cannot established modern germany start experiment show easily mass become manipulatedConstantin_Film Rat_Pack_Filmproduktion Medienfonds_GFP 
301365,The Neon Demon,Thriller Horror Elle_Fanning Karl_Glusman Jena_Malone Nicolas_Winding_RefnEnglish aspiring model jesse move los angeles youth vitality devoured group beauty obsessed woman take mean necessary getAmazon_Studios Bold_Films Vendian_Entertainment 
25941,Harry Brown,Thriller Crime Drama Action Michael_Caine Emily_Mortimer Iain_Glen Daniel_BarberEnglish elderly ex serviceman widower look avenge best friend murder doling form justiceMarv_Films HanWay_Films UK_Film_Council 
29064,The Omega Code,Horror Thriller Casper_Van_Dien Michael_York Catherine_Oxenberg Robert_MarcarelliEnglish Italiano spiritual thriller ancient prophecy fulfilled secret code brings world edge apocalypse gillen lane casper van dien expert theology mythology gained international fame motivational speakerCode_Productions 
7326,Juno,Comedy Drama Romance Ellen_Page Michael_Cera Jennifer_Garner Jason_ReitmanEnglish young girl named juno get pregnant try stand soon learns lesson grownMandate_Pictures Mr._Mudd_Production Fox_Searchlight_Pictures 
